agent_id agent_interest location_of_home available_balance monthly_income education_level family_size
1391 D 3 718.0 2920.0 2 2
1392 I 3 647.0 2910.0 2 2
1393 I 3 2213.0 1840.0 2 2
1394 G 3 2438.0 2068.0 2 2
1395 G 3 899.0 2901.0 2 2
1396 J 3 1780.0 5339.0 3 2
1397 D 0 565.0 5059.0 4 2
1398 J 3 2079.0 1812.0 1 2
1399 A 4 1487.0 2908.0 4 2
1400 D 3 1320.0 2884.0 3 2
1401 H 4 884.0 3194.0 2 2
1402 I 3 2277.0 2117.0 2 2
1403 I 3 567.0 2886.0 2 2
1404 C 3 2226.0 2405.0 2 2
1405 A 3 1252.0 5143.0 3 2
1406 B 4 575.0 3055.0 2 2
1407 J 3 1806.0 5079.0 3 2
1408 A 4 331.0 2405.0 1 2
1409 I 0 2003.0 5650.0 3 2
1410 B 0 690.0 3188.0 2 2
1411 G 3 2195.0 2264.0 2 2
1412 A 0 933.0 3167.0 2 2
1413 B 3 1476.0 5004.0 3 2
1414 J 0 1088.0 3141.0 2 2
1415 F 4 683.0 2995.0 2 2
1416 A 3 2374.0 2027.0 2 2
1417 A 4 662.0 3500.0 3 2
1418 C 3 793.0 2884.0 2 2
1419 A 3 2456.0 2274.0 2 2
1420 A 3 2219.0 2164.0 2 2
1421 H 3 2306.0 2094.0 2 2
1422 C 4 843.0 3115.0 2 2
1423 I 4 1105.0 5357.0 3 2
1424 H 3 2023.0 4551.0 4 2
1425 B 3 643.0 2754.0 2 2
1426 B 3 2473.0 2258.0 2 2
1427 G 3 784.0 2794.0 2 2
1428 C 1 1753.0 5592.0 3 2
1429 E 3 807.0 4901.0 3 2
1430 B 3 2169.0 2189.0 2 2
1431 J 5 256.0 2399.0 1 2
1432 A 3 820.0 2788.0 2 2
1433 I 5 3034.0 8929.0 4 2
1434 E 3 1443.0 4994.0 3 2
1435 G 5 2895.0 8904.0 4 2
1436 F 0 2448.0 8895.0 4 2
1437 I 4 562.0 2623.0 1 2
1438 D 3 2420.0 1760.0 1 2
1439 J 4 967.0 3110.0 2 2
1440 C 3 2411.0 1750.0 1 2
1441 B 3 2427.0 2066.0 2 2
1442 F 0 625.0 2362.0 2 2
1443 I 4 982.0 3092.0 2 2
1444 B 3 1157.0 4946.0 3 2
1445 E 3 1668.0 4871.0 3 2
1446 J 4 3016.0 8485.0 4 2
1447 A 4 794.0 2505.0 2 2
1448 I 3 485.0 2783.0 2 2
1449 I 4 1287.0 5592.0 3 2
1450 I 4 478.0 5072.0 4 2
1451 E 3 613.0 2736.0 2 2
1452 E 0 1090.0 3073.0 2 2
1453 B 5 944.0 3072.0 2 2
1454 B 5 712.0 3066.0 2 2
1455 D 3 1668.0 4859.0 3 2
1456 I 1 1075.0 3066.0 2 2
1457 E 1 1763.0 5579.0 3 2
1458 B 3 1521.0 4771.0 3 2
1459 H 2 1620.0 5566.0 3 2
1460 B 3 735.0 2698.0 2 2
1461 F 0 2852.0 8857.0 4 2
1462 D 0 842.0 3049.0 2 2
1463 F 2 1147.0 3043.0 2 2
1464 B 3 583.0 2697.0 2 2
1465 D 3 1008.0 4065.0 2 2
1466 C 3 1415.0 4741.0 3 2
1467 D 2 1917.0 5556.0 3 2
1468 A 3 2167.0 2305.0 2 2
1469 H 1 1001.0 3043.0 2 2
1470 A 3 996.0 4641.0 3 2
1471 G 3 703.0 3574.0 3 2
1472 I 1 665.0 3032.0 2 2
1473 C 1 2748.0 8750.0 4 2
1474 G 1 1558.0 5554.0 3 2
1475 I 2 928.0 3028.0 2 2
1476 B 3 2427.0 2305.0 2 2
1477 G 4 918.0 3022.0 2 2
1478 I 3 2476.0 2376.0 2 2
1479 B 4 2679.0 8718.0 4 2
1480 J 4 1286.0 5478.0 3 2
1481 C 3 2218.0 1840.0 1 2
1482 H 3 1745.0 4628.0 3 2
1483 I 4 1938.0 5447.0 3 2
1484 F 3 2357.0 2159.0 2 2
1485 C 5 867.0 2881.0 2 2
1486 C 5 1632.0 5412.0 3 2
1487 I 3 2357.0 2130.0 2 2
1488 F 3 535.0 2687.0 2 2
1489 E 0 527.0 2611.0 1 2
1490 J 0 657.0 3000.0 2 2
1491 H 3 1289.0 4614.0 3 2
1492 H 0 1292.0 5382.0 3 2
1493 F 3 732.0 2673.0 2 2
1494 F 0 1021.0 2989.0 2 2
1495 C 3 387.0 2668.0 2 2
1496 J 0 1535.0 5374.0 3 2
1497 A 3 844.0 2657.0 2 2
1498 G 0 747.0 2988.0 2 2
1499 D 3 1255.0 4612.0 3 2
1500 B 0 2068.0 5356.0 3 2
1501 I 3 1981.0 8065.0 4 2
1502 C 0 923.0 2548.0 2 2
1503 H 3 944.0 4330.0 3 2
1504 B 3 959.0 4226.0 3 2
1505 C 3 1358.0 4311.0 3 2
1506 C 5 832.0 2431.0 2 2
1507 E 4 980.0 2511.0 2 2
1508 B 3 2538.0 2274.0 2 2
1509 H 3 2285.0 2160.0 2 2
1510 A 3 1103.0 4297.0 3 2
1511 F 2 886.0 2970.0 2 2
1512 A 0 2060.0 8696.0 4 2
1513 E 5 1604.0 5312.0 3 2
1514 F 1 904.0 2963.0 2 2
1515 F 3 2573.0 1984.0 2 2
1516 I 3 2153.0 2322.0 2 2
1517 B 1 1271.0 5283.0 3 2
1518 B 3 2185.0 2378.0 2 2
1519 I 3 2262.0 1760.0 1 2
1520 J 3 1739.0 8005.0 4 2
1521 C 3 2264.0 7924.0 4 2
1522 C 1 816.0 2394.0 1 2
1523 I 4 1094.0 2959.0 2 2
1524 C 4 703.0 2951.0 2 2
1525 E 3 1776.0 2541.0 2 1
1526 D 0 2627.0 8626.0 4 1
1527 H 3 2615.0 4291.0 3 1
1528 D 0 1266.0 1840.0 2 1
1529 E 0 1164.0 2214.0 1 1
1530 G 4 1415.0 2948.0 2 1
1531 E 3 1116.0 1840.0 2 1
1532 C 3 1642.0 2535.0 2 1
1533 I 0 3107.0 8333.0 4 1
1534 F 4 865.0 1861.0 2 1
1535 I 3 1764.0 2530.0 2 1
1536 E 3 1680.0 2509.0 2 1
1537 F 3 1283.0 2302.0 2 1
1538 G 4 2375.0 5267.0 3 1
1539 J 4 800.0 2384.0 2 1
1540 H 3 1387.0 1760.0 2 1
1541 I 3 2763.0 2895.0 3 1
1542 B 3 1346.0 2290.0 2 1
1543 F 3 2459.0 5232.0 3 1
1544 B 3 1866.0 2943.0 2 1
1545 A 3 3160.0 3789.0 4 1
1546 E 3 1964.0 4288.0 3 1
1547 C 3 1407.0 2492.0 2 1
1548 F 3 2798.0 5872.0 4 1
1549 E 3 2199.0 1840.0 3 1
1550 D 3 1051.0 1840.0 2 1
1551 I 3 1986.0 1840.0 3 1
1552 D 3 2150.0 2935.0 2 1
1553 D 3 1254.0 1840.0 2 1
1554 F 3 1136.0 1864.0 2 1
1555 J 3 1530.0 1910.0 3 1
1556 C 3 1196.0 1840.0 2 1
1557 C 3 1698.0 2488.0 2 1
1558 J 3 3877.0 8271.0 4 1
1559 B 3 1552.0 1840.0 2 1
1560 I 3 1365.0 1840.0 2 1
1561 D 3 1961.0 2935.0 2 1
1562 H 3 1332.0 2486.0 2 1
1563 B 3 1553.0 2461.0 2 1
1564 G 4 1342.0 1840.0 2 1
1565 E 3 1492.0 2453.0 2 1
1566 J 3 1287.0 1929.0 1 1
1567 A 3 2751.0 5229.0 3 1
1568 J 5 2954.0 8247.0 4 1
1569 I 5 1716.0 2934.0 2 1
1570 C 3 1674.0 3558.0 3 1
1571 F 3 2287.0 2931.0 4 1
1572 D 3 2334.0 4135.0 3 1
1573 G 3 1638.0 2928.0 2 1
1574 A 3 1073.0 1840.0 1 1
1575 B 3 2127.0 2923.0 2 1
1576 I 3 1559.0 2443.0 2 1
1577 A 3 2360.0 4216.0 3 1
1578 B 3 1055.0 1760.0 1 1
1579 I 3 1229.0 2416.0 2 1
1580 F 3 2452.0 5168.0 3 1
1581 G 3 3928.0 8172.0 4 1
1582 H 3 1375.0 1914.0 2 1
1583 E 3 2342.0 4027.0 3 1
1584 E 3 1299.0 2413.0 2 1
1585 F 0 2172.0 5148.0 3 1
1586 H 0 1753.0 2914.0 2 1
1587 E 3 3198.0 7802.0 4 1
1588 D 3 964.0 1840.0 2 1
1589 B 3 1180.0 1840.0 2 1
1590 B 0 1326.0 2379.0 3 1
1591 C 3 1129.0 1840.0 2 1
1592 G 0 2533.0 5132.0 3 1
1593 D 3 1543.0 2403.0 2 1
1594 A 0 3116.0 8167.0 4 1
1595 B 3 1330.0 2402.0 2 1
1596 J 3 1322.0 2379.0 2 1
1597 F 3 1274.0 2334.0 2 1
1598 E 3 1451.0 2327.0 2 1
1599 H 3 1648.0 2323.0 2 1
1600 C 3 2277.0 3871.0 3 1
1601 A 4 1826.0 2910.0 2 1
1602 B 4 1433.0 1840.0 2 1
1603 B 4 3255.0 8083.0 4 1
1604 C 5 2136.0 5120.0 3 1
1605 G 3 1477.0 1760.0 2 1
1606 A 5 3269.0 8018.0 4 1
1607 G 0 3887.0 7932.0 4 1
1608 F 3 1153.0 1840.0 2 1
1609 J 0 1297.0 2211.0 1 1
1610 F 0 2198.0 2764.0 3 1
1611 B 0 2168.0 5119.0 3 1
1612 A 3 1215.0 2291.0 2 1
1613 J 3 2408.0 3817.0 3 1
1614 C 3 1003.0 1840.0 2 1
1615 J 3 3339.0 7620.0 4 1
1616 D 3 1062.0 1840.0 1 1
1617 C 3 1102.0 2278.0 2 1
1618 A 3 1306.0 2264.0 2 1
1619 H 4 2070.0 2636.0 3 1
1620 B 3 2653.0 7585.0 4 1
1621 A 3 1861.0 1840.0 3 1
1622 B 3 2092.0 3804.0 3 1
1623 E 3 1865.0 2909.0 2 1
1624 C 3 1369.0 1840.0 2 1
1625 I 3 1606.0 2904.0 2 1
1626 J 3 1345.0 2258.0 2 1
1627 C 0 1891.0 2900.0 2 1
1628 A 3 1574.0 3792.0 3 1
1629 A 3 1988.0 3788.0 3 1
1630 F 3 2446.0 3368.0 3 1
1631 J 3 1945.0 2889.0 2 1
1632 A 4 801.0 1975.0 2 1
1633 J 3 1604.0 2888.0 2 1
1634 E 3 1537.0 2258.0 2 1
1635 E 3 1279.0 1840.0 2 1
1636 B 4 932.0 1840.0 2 1
1637 I 0 1616.0 2884.0 2 1
1638 D 3 3386.0 7541.0 4 1
1639 J 0 1882.0 2880.0 2 1
1640 A 0 1405.0 2034.0 1 1
1641 F 3 3243.0 5718.0 4 1
1642 A 3 1329.0 2237.0 2 1
1643 D 3 1319.0 2212.0 2 1
1644 E 3 1674.0 2031.0 1 1
1645 D 3 1029.0 1840.0 1 1
1646 I 3 1099.0 2202.0 2 1
1647 D 2 1499.0 1840.0 3 1
1648 B 3 1966.0 2873.0 2 1
1649 D 0 1880.0 2869.0 2 1
1650 J 3 1007.0 2181.0 2 1
1651 J 3 2501.0 7470.0 4 1
1652 D 3 3236.0 7453.0 4 1
1653 D 4 1024.0 1840.0 1 1
1654 D 0 2827.0 7900.0 4 1
1655 G 3 1972.0 3447.0 3 1
1656 I 3 979.0 1840.0 2 1
1657 H 2 1392.0 1760.0 2 1
1658 G 3 1066.0 2042.0 2 1
1659 C 0 1540.0 2869.0 2 1
1660 C 3 873.0 1760.0 2 1
1661 I 3 954.0 2169.0 2 1
1662 B 0 2912.0 5816.0 4 1
1663 A 0 966.0 2742.0 2 1
1664 C 4 2254.0 2161.0 2 3
1665 D 4 2045.0 2388.0 2 3
1666 E 0 1065.0 2858.0 2 3
1667 A 4 758.0 2857.0 2 3
1668 G 4 545.0 2857.0 2 3
1669 I 4 1042.0 2853.0 2 3
1670 A 4 494.0 2844.0 2 3
1671 G 3 1758.0 5463.0 4 3
1672 J 4 2358.0 2141.0 2 3
1673 H 4 2022.0 6250.0 3 3
1674 C 4 1665.0 5117.0 3 3
1675 I 4 2508.0 2205.0 2 3
1676 B 5 939.0 2855.0 2 3
1677 B 4 707.0 2840.0 2 3
1678 E 2 2374.0 7831.0 4 3
1679 B 2 704.0 2839.0 2 3
1680 E 2 1768.0 7812.0 4 3
1681 G 4 777.0 2774.0 2 3
1682 A 4 1415.0 4640.0 3 3
1683 A 4 2149.0 1840.0 1 3
1684 B 4 575.0 2835.0 2 3
1685 B 1 1202.0 5081.0 3 3
1686 C 5 872.0 2835.0 2 3
1687 D 4 2401.0 2320.0 2 3
1688 A 3 955.0 2822.0 3 3
1689 H 4 896.0 2818.0 2 3
1690 J 4 2022.0 1880.0 2 3
1691 C 4 2061.0 2092.0 1 3
1692 F 5 830.0 2834.0 2 3
1693 G 4 2166.0 1975.0 1 3
1694 A 4 2453.0 1840.0 2 3
1695 F 4 1681.0 6663.0 4 3
1696 C 4 2145.0 1916.0 2 3
1697 I 4 1406.0 4703.0 3 3
1698 D 4 1943.0 1968.0 1 3
1699 F 4 1759.0 5060.0 3 3
1700 J 4 637.0 2774.0 2 3
1701 G 5 513.0 2834.0 2 3
1702 C 4 429.0 2530.0 2 3
1703 H 3 989.0 3468.0 3 3
1704 H 4 1933.0 1750.0 1 3
1705 C 2 698.0 2422.0 2 3
1706 A 4 1404.0 2904.0 3 3
1707 B 4 2523.0 2111.0 2 3
1708 G 4 852.0 3442.0 3 3
1709 B 2 510.0 2831.0 2 3
1710 B 4 824.0 2764.0 2 3
1711 H 4 1575.0 5028.0 3 3
1712 H 2 1304.0 5050.0 3 3
1713 H 4 2079.0 7731.0 4 3
1714 J 2 1263.0 5046.0 3 3
1715 C 2 1253.0 5037.0 3 3
1716 F 2 2209.0 7793.0 4 3
1717 F 4 2046.0 1680.0 1 3
1718 A 4 1903.0 1840.0 1 3
1719 B 4 1753.0 5019.0 3 3
1720 J 2 505.0 2824.0 2 3
1721 F 4 1944.0 1760.0 1 3
1722 C 1 803.0 2823.0 2 3
1723 A 4 481.0 2736.0 2 3
1724 C 4 2497.0 2249.0 2 3
1725 F 4 2814.0 7674.0 4 3
1726 J 4 640.0 2601.0 2 3
1727 F 4 2146.0 2239.0 2 3
1728 J 4 2270.0 2389.0 2 3
1729 H 4 962.0 5014.0 3 3
1730 H 1 778.0 2815.0 2 3
1731 C 4 2174.0 2298.0 2 3
1732 H 1 2965.0 7765.0 4 3
1733 C 4 2394.0 2288.0 2 3
1734 A 4 427.0 2716.0 2 3
1735 G 1 2187.0 7689.0 4 3
1736 C 5 1108.0 5022.0 3 3
1737 A 4 849.0 2672.0 2 3
1738 A 5 782.0 2813.0 2 3
1739 A 0 385.0 2426.0 2 3
1740 F 0 1454.0 5019.0 3 3
1741 D 4 2017.0 2231.0 2 3
1742 D 4 384.0 2656.0 2 3
1743 F 4 792.0 3287.0 3 3
1744 H 4 2302.0 1840.0 1 3
1745 B 4 999.0 3497.0 3 3
1746 F 4 1493.0 4946.0 3 3
1747 I 4 568.0 2653.0 2 3
1748 E 4 618.0 2635.0 2 3
1749 F 4 504.0 2627.0 2 3
1750 I 4 1401.0 2573.0 3 3
1751 D 4 1916.0 4527.0 4 3
1752 E 0 549.0 2804.0 2 3
1753 J 4 711.0 2622.0 2 3
1754 H 4 2011.0 1903.0 2 3
1755 A 4 460.0 2491.0 2 3
1756 H 1 385.0 2487.0 2 3
1757 C 4 578.0 2597.0 2 3
1758 H 4 1457.0 4900.0 3 3
1759 C 4 1118.0 4840.0 3 3
1760 G 4 1674.0 7666.0 4 3
1761 E 4 1910.0 2012.0 1 3
1762 B 4 980.0 4839.0 3 3
1763 G 4 711.0 2579.0 2 3
1764 E 4 1273.0 3026.0 3 3
1765 F 1 822.0 2443.0 2 3
1766 E 4 2050.0 2210.0 2 3
1767 G 4 2504.0 2296.0 2 3
1768 C 1 608.0 6333.0 3 3
1769 A 4 2417.0 7653.0 4 3
1770 D 4 2259.0 2117.0 2 3
1771 E 4 551.0 2535.0 2 3
1772 A 1 1454.0 4983.0 3 3
1773 G 2 584.0 2801.0 2 3
1774 J 2 1843.0 7604.0 4 3
1775 G 4 2429.0 5959.0 4 3
1776 E 2 524.0 2789.0 2 3
1777 F 4 1200.0 4789.0 3 3
1778 C 4 2113.0 2409.0 2 3
1779 E 4 1180.0 4781.0 3 3
1780 J 4 1662.0 4771.0 3 3
1781 F 0 588.0 2504.0 2 3
1782 I 0 893.0 2498.0 2 3
1783 H 0 908.0 2493.0 2 3
1784 D 4 1335.0 4172.0 4 3
1785 D 5 812.0 2487.0 2 3
1786 D 4 2212.0 1760.0 1 3
1787 H 4 1245.0 4730.0 3 3
1788 D 0 859.0 2485.0 2 2
1789 H 4 2417.0 2044.0 1 2
1790 B 4 1717.0 4688.0 3 2
1791 A 5 468.0 2662.0 2 2
1792 D 5 707.0 2776.0 2 2
1793 F 5 1990.0 7566.0 4 2
1794 D 1 2539.0 3640.0 3 2
1795 H 4 2422.0 2137.0 2 2
1796 B 0 896.0 2472.0 2 2
1797 I 4 1111.0 3382.0 3 2
1798 J 4 2584.0 1977.0 2 2
1799 C 5 1446.0 4978.0 3 2
1800 B 4 2442.0 1840.0 2 2
1801 H 4 1999.0 1840.0 1 2
1802 A 1 649.0 2466.0 2 2
1803 I 2 662.0 2769.0 2 2
1804 A 4 2178.0 2178.0 2 2
1805 A 3 862.0 3536.0 4 2
1806 C 1 1725.0 4951.0 3 2
1807 I 4 2260.0 2080.0 2 2
1808 I 4 895.0 3959.0 3 2
1809 D 4 2247.0 2392.0 2 2
1810 D 4 853.0 3365.0 3 2
1811 A 4 1921.0 4197.0 4 2
1812 B 4 1667.0 4627.0 3 2
1813 E 4 2554.0 2166.0 2 2
1814 H 4 1795.0 4568.0 3 2
1815 G 0 762.0 2757.0 2 2
1816 F 2 982.0 2449.0 2 2
1817 A 4 2432.0 2017.0 1 2
1818 J 2 919.0 2754.0 2 2
1819 E 2 556.0 2448.0 2 2
1820 G 2 800.0 2744.0 2 2
1821 G 4 2351.0 3433.0 4 2
1822 G 2 929.0 2744.0 2 2
1823 D 0 1932.0 7562.0 4 2
1824 B 4 2253.0 2333.0 2 2
1825 C 4 2140.0 1840.0 1 2
1826 H 4 2327.0 2189.0 2 2
1827 G 4 2363.0 1975.0 1 2
1828 C 3 632.0 4051.0 3 2
1829 E 0 1921.0 7548.0 4 2
1830 A 4 1415.0 4536.0 3 2
1831 I 4 2097.0 1840.0 1 2
1832 B 0 273.0 2490.0 2 2
1833 C 2 998.0 2719.0 2 2
1834 D 4 1783.0 4524.0 3 2
1835 H 0 569.0 2719.0 2 2
1836 J 4 2644.0 2424.0 2 2
1837 D 4 2218.0 2231.0 2 2
1838 D 5 3055.0 7482.0 4 2
1839 F 4 2536.0 2375.0 2 2
1840 G 0 653.0 2709.0 2 2
1841 J 4 2274.0 1975.0 1 2
1842 J 4 2423.0 2305.0 2 2
1843 D 4 2399.0 2351.0 2 2
1844 A 4 2154.0 2385.0 2 2
1845 I 4 2344.0 1760.0 1 2
1846 J 4 2287.0 2340.0 2 2
1847 J 1 835.0 2708.0 2 2
1848 A 4 2303.0 2231.0 2 2
1849 G 4 1729.0 3755.0 3 2
1850 C 4 1895.0 7439.0 4 2
1851 J 2 976.0 2707.0 2 2
1852 J 4 2473.0 2409.0 2 2
1853 F 4 2281.0 2305.0 2 2
1854 F 4 2638.0 2189.0 2 2
1855 E 4 2091.0 3403.0 3 2
1856 D 4 2472.0 7345.0 4 2
1857 A 4 2152.0 7246.0 4 2
1858 I 4 1125.0 4453.0 3 2
1859 B 4 2340.0 2077.0 2 2
1860 F 4 2258.0 1840.0 2 2
1861 I 4 2105.0 1975.0 1 2
1862 E 4 2504.0 2409.0 2 2
1863 G 4 2484.0 2112.0 2 2
1864 C 4 832.0 2688.0 3 2
1865 B 4 716.0 2912.0 3 2
1866 J 2 1491.0 4926.0 3 2
1867 I 3 1964.0 3571.0 3 2
1868 B 4 2290.0 2210.0 2 2
1869 B 2 2657.0 7361.0 4 2
1870 B 5 2527.0 7290.0 4 2
1871 C 4 2283.0 1840.0 2 2
1872 G 4 2032.0 1840.0 1 2
1873 A 4 1529.0 4449.0 3 2
1874 E 5 1006.0 2697.0 2 2
1875 A 4 2273.0 2409.0 2 2
1876 E 4 1546.0 2712.0 3 2
1877 E 4 2507.0 2321.0 2 2
1878 B 5 660.0 2670.0 2 2
1879 G 4 2233.0 2267.0 2 2
1880 H 4 2530.0 2153.0 2 2
1881 E 4 2579.0 2183.0 2 2
1882 E 4 2519.0 2228.0 2 2
1883 C 4 2092.0 1922.0 1 2
1884 E 4 2354.0 1680.0 1 2
1885 C 4 2389.0 1840.0 1 2
1886 I 4 1247.0 6911.0 4 2
1887 G 4 2109.0 7223.0 4 2
1888 B 4 2539.0 2128.0 2 2
1889 C 4 1926.0 3627.0 3 2
1890 E 4 1298.0 4416.0 3 2
1891 F 4 1730.0 3783.0 3 2
1892 E 4 2177.0 2261.0 2 2
1893 G 5 532.0 2664.0 2 2
1894 D 4 648.0 3873.0 3 2
1895 D 4 2350.0 2231.0 2 2
1896 J 4 2472.0 1840.0 2 2
1897 D 4 2508.0 1977.0 2 2
1898 A 4 1155.0 4321.0 3 2
1899 G 4 2575.0 2214.0 2 2
1900 E 4 2521.0 6929.0 4 2
1901 I 4 2553.0 2165.0 2 2
1902 C 4 544.0 3333.0 3 2
1903 I 4 2325.0 1975.0 1 2
1904 B 4 2712.0 6917.0 4 2
1905 F 4 2201.0 1760.0 1 2
1906 E 5 690.0 2659.0 2 2
1907 H 4 2616.0 2405.0 2 2
1908 C 4 2525.0 2060.0 2 2
1909 I 4 2189.0 2198.0 2 2
1910 G 4 2151.0 2409.0 2 2
1911 I 5 660.0 2657.0 2 2
1912 C 5 811.0 2655.0 2 2
1913 I 4 1407.0 4187.0 3 2
1914 J 4 1376.0 3991.0 4 2
1915 C 0 1771.0 7235.0 4 2
1916 B 4 1106.0 4149.0 3 2
1917 I 4 2291.0 2285.0 2 2
1918 E 4 2401.0 2128.0 2 2
1919 A 4 1553.0 4089.0 3 2
1920 C 4 2623.0 2231.0 2 2
1921 G 4 2227.0 2426.0 2 2
1922 J 4 2333.0 2231.0 2 2
1923 H 2 664.0 2640.0 2 2
1924 A 4 1506.0 4085.0 3 2
1925 D 4 2212.0 2409.0 2 2
1926 J 2 2845.0 7234.0 4 2
1927 G 4 2075.0 1840.0 1 2
1928 I 4 2419.0 1991.0 1 2
1929 B 0 2378.0 3771.0 3 2
1930 H 4 2364.0 2409.0 2 2
1931 G 4 2416.0 2231.0 2 2
1932 G 4 2595.0 2002.0 2 2
1933 G 4 2441.0 2301.0 2 2
1934 J 2 780.0 2631.0 2 2
1935 C 4 2134.0 1680.0 1 2
1936 D 4 2217.0 2134.0 2 2
1937 D 4 2250.0 1750.0 1 2
1938 H 2 996.0 2627.0 2 2
1939 I 5 737.0 2624.0 2 2
1940 B 4 2173.0 1840.0 1 2
1941 F 4 2053.0 4068.0 3 1
1942 B 4 1472.0 1840.0 2 1
1943 H 4 1152.0 1840.0 2 1
1944 C 0 1232.0 1760.0 1 1
1945 H 4 1898.0 4013.0 3 1
1946 J 4 1714.0 3424.0 3 1
1947 F 4 2299.0 4924.0 3 1
1948 H 0 2332.0 4839.0 3 1
1949 C 5 1658.0 2622.0 2 1
1950 B 0 1240.0 1840.0 1 1
1951 G 4 1825.0 4001.0 3 1
1952 D 3 1305.0 1840.0 2 1
1953 F 4 1676.0 2126.0 2 1
1954 H 4 2162.0 1840.0 3 1
1955 A 4 1598.0 2020.0 2 1
1956 B 4 966.0 1840.0 2 1
1957 D 4 1373.0 1840.0 2 1
1958 E 0 2112.0 4806.0 3 1
1959 A 4 1310.0 1914.0 3 1
1960 C 5 3059.0 7206.0 4 1
1961 G 5 1786.0 2619.0 2 1
1962 D 4 1299.0 1840.0 2 1
1963 G 5 1396.0 2613.0 2 1
1964 J 4 985.0 1840.0 2 1
1965 D 4 3549.0 5741.0 4 1
1966 F 4 3778.0 7192.0 4 1
1967 C 4 1706.0 2099.0 3 1
1968 G 4 1327.0 2106.0 2 1
1969 E 4 2005.0 2609.0 2 1
1970 H 4 1330.0 2013.0 2 1
1971 E 4 1344.0 2001.0 2 1
1972 A 4 1877.0 3803.0 3 1
1973 B 4 1346.0 1840.0 1 1
1974 J 3 1039.0 1840.0 2 1
1975 C 4 1234.0 1885.0 2 1
1976 E 4 1302.0 1840.0 1 1
1977 H 4 1964.0 2597.0 2 1
1978 H 0 1605.0 2484.0 2 1
1979 H 4 1188.0 1840.0 2 1
1980 C 0 1462.0 2594.0 2 1
1981 E 4 2334.0 3895.0 3 1
1982 E 4 3292.0 6699.0 4 1
1983 B 4 1935.0 2910.0 3 1
1984 G 4 1369.0 1840.0 2 1
1985 B 4 1846.0 2594.0 2 1
1986 A 4 2225.0 4717.0 3 1
1987 E 4 2764.0 3469.0 3 1
1988 H 4 874.0 1760.0 2 1
1989 C 4 2823.0 4672.0 3 1
1990 G 4 1366.0 2074.0 2 1
1991 I 4 1959.0 2588.0 2 1
1992 H 4 1275.0 2052.0 2 1
1993 D 5 1966.0 4668.0 3 1
1994 I 4 1257.0 2013.0 2 1
1995 G 4 2337.0 3806.0 3 1
1996 G 5 1319.0 1840.0 1 1
1997 C 0 1740.0 2588.0 2 1
1998 C 0 3569.0 7164.0 4 1
1999 B 4 2621.0 6664.0 4 1
2000 F 0 2535.0 4638.0 3 1
2001 B 4 1159.0 1840.0 2 1
2002 D 5 1461.0 2588.0 2 1
2003 D 4 882.0 1840.0 2 1
2004 C 4 1380.0 1840.0 1 1
2005 H 0 1504.0 2582.0 2 1
2006 B 4 1317.0 1840.0 2 1
2007 C 5 1445.0 1840.0 1 1
2008 C 4 1663.0 2532.0 3 1
2009 G 0 1453.0 2582.0 2 1
2010 F 4 1661.0 2133.0 3 1
2011 J 4 1176.0 1840.0 2 1
2012 B 4 1610.0 2009.0 2 1
2013 G 4 1583.0 2003.0 2 1
2014 H 4 1474.0 1995.0 2 1
2015 E 0 2294.0 4625.0 3 1
2016 J 0 2877.0 7118.0 4 1
2017 B 4 3139.0 6478.0 4 1
2018 I 4 2510.0 2750.0 3 1
2019 E 4 2535.0 2927.0 4 1
2020 D 4 2161.0 2581.0 2 1
2021 E 4 2070.0 3792.0 3 1
2022 C 4 1135.0 1907.0 2 1
2023 H 4 1348.0 1989.0 2 1
2024 F 4 1133.0 1840.0 2 1
2025 H 4 3041.0 4615.0 3 1
2026 D 4 2134.0 2572.0 2 1
2027 D 4 3592.0 6048.0 4 1
2028 E 3 851.0 1760.0 1 1
2029 C 4 1991.0 2568.0 2 1
2030 A 4 2145.0 2562.0 2 1
2031 E 4 1790.0 1840.0 1 1
2032 I 2 1519.0 1760.0 1 1
2033 C 4 2292.0 4559.0 3 1
2034 G 3 900.0 1840.0 2 1
2035 A 4 1633.0 1959.0 2 1
2036 C 4 2939.0 7009.0 4 1
2037 I 4 1380.0 1840.0 2 1
2038 D 4 1275.0 1938.0 2 1
2039 I 4 3240.0 3914.0 4 1
2040 I 3 1044.0 1840.0 1 1
2041 G 4 2150.0 3703.0 3 1
2042 I 4 1362.0 1938.0 2 1
2043 J 4 3012.0 7004.0 4 1
2044 G 4 1213.0 1840.0 2 1
2045 A 4 1717.0 1760.0 1 1
2046 F 3 1076.0 1840.0 1 1
2047 B 0 1071.0 1760.0 1 1
2048 C 4 2817.0 5626.0 4 1
2049 I 4 1979.0 2555.0 2 1
2050 A 0 3074.0 6999.0 4 1
2051 C 4 3158.0 6473.0 4 1
2052 E 4 1970.0 3661.0 3 1
2053 F 0 1425.0 2554.0 2 1
2054 A 1 1306.0 1840.0 1 1
2055 F 4 1431.0 1927.0 2 1
2056 C 4 2188.0 3203.0 3 1
2057 C 4 1255.0 1927.0 2 1
2058 H 4 1696.0 2543.0 2 1
2059 B 4 1218.0 1923.0 2 1
2060 A 4 2244.0 4549.0 3 1
2061 F 4 1338.0 1840.0 2 1
2062 D 4 1319.0 1910.0 2 1
