agent_id agent_interest location_of_home available_balance monthly_income education_level family_size
1390 G 4 1035.0 4367.0 2 3
1391 H 2 1538.0 6883.0 3 3
1392 G 3 812.0 2973.0 1 3
1393 G 3 724.0 3982.0 2 3
1394 G 2 2094.0 6819.0 3 3
1395 D 2 2200.0 6812.0 3 3
1396 C 3 937.0 4327.0 2 3
1397 I 2 544.0 3600.0 2 3
1398 H 2 1993.0 1980.0 1 3
1399 G 3 950.0 4327.0 2 3
1400 C 2 661.0 2249.0 2 3
1401 C 2 338.0 2878.0 2 3
1402 C 2 2292.0 9233.0 4 3
1403 A 2 790.0 2389.0 2 3
1404 D 0 178.0 3105.0 2 3
1405 D 2 872.0 3893.0 2 3
1406 C 2 1681.0 4575.0 4 3
1407 F 3 2111.0 7310.0 3 3
1408 H 3 2547.0 10800.0 4 3
1409 C 0 636.0 2319.0 2 3
1410 C 2 2766.0 9222.0 4 3
1411 I 3 1021.0 4316.0 2 3
1412 B 3 2160.0 10608.0 4 3
1413 C 0 607.0 3127.0 3 3
1414 G 2 999.0 3395.0 3 3
1415 B 3 1129.0 4295.0 2 3
1416 J 2 794.0 2801.0 3 3
1417 J 2 1781.0 2686.0 4 3
1418 G 2 390.0 5440.0 3 3
1419 G 2 1659.0 6748.0 3 3
1420 A 2 2104.0 1840.0 1 3
1421 A 2 2191.0 2165.0 2 3
1422 A 2 1191.0 3883.0 2 3
1423 E 2 2661.0 9185.0 4 3
1424 J 5 1952.0 7251.0 3 3
1425 J 2 697.0 2780.0 1 3
1426 I 3 3087.0 10505.0 4 3
1427 G 3 1114.0 4287.0 2 3
1428 H 3 865.0 4282.0 2 3
1429 I 2 705.0 3679.0 2 3
1430 H 2 853.0 2869.0 1 3
1431 H 3 1760.0 7237.0 3 3
1432 A 4 1762.0 7180.0 3 3
1433 J 4 1077.0 4281.0 2 3
1434 C 2 1030.0 3836.0 2 3
1435 I 2 1065.0 3831.0 2 3
1436 F 2 732.0 2608.0 1 3
1437 A 2 1057.0 3828.0 2 3
1438 A 2 2293.0 2314.0 2 3
1439 J 0 542.0 5283.0 3 3
1440 J 2 958.0 3824.0 2 3
1441 I 4 1123.0 4275.0 2 3
1442 G 4 835.0 4269.0 2 3
1443 E 2 1193.0 3004.0 3 3
1444 E 2 2553.0 8599.0 4 3
1445 C 2 904.0 3823.0 2 3
1446 D 4 1072.0 4268.0 2 3
1447 J 4 453.0 2825.0 1 3
1448 B 2 1562.0 8549.0 4 3
1449 E 2 659.0 3812.0 2 3
1450 B 4 1251.0 4249.0 2 3
1451 B 4 2251.0 7155.0 3 3
1452 H 2 2118.0 2014.0 1 3
1453 H 2 1224.0 5079.0 3 3
1454 I 2 906.0 3791.0 2 3
1455 I 2 2028.0 2418.0 2 3
1456 F 2 2407.0 2306.0 2 3
1457 J 2 2271.0 8935.0 4 3
1458 B 5 460.0 4770.0 3 3
1459 C 5 829.0 2754.0 1 3
1460 F 2 872.0 6407.0 3 3
1461 F 2 727.0 3788.0 2 3
1462 A 0 542.0 2187.0 2 3
1463 H 3 1817.0 6843.0 3 3
1464 I 3 1118.0 4239.0 2 3
1465 B 2 1353.0 2296.0 3 3
1466 G 3 1616.0 7141.0 3 3
1467 E 2 2219.0 2180.0 2 3
1468 H 3 858.0 4234.0 2 3
1469 J 3 2180.0 7101.0 3 3
1470 F 3 927.0 4232.0 2 3
1471 F 2 2674.0 8912.0 4 3
1472 A 3 1827.0 7096.0 3 3
1473 J 4 945.0 4228.0 2 3
1474 D 2 1118.0 3784.0 2 3
1475 A 2 843.0 4075.0 4 3
1476 B 2 685.0 3781.0 2 3
1477 F 2 3181.0 8788.0 4 3
1478 I 2 884.0 6080.0 4 3
1479 A 4 935.0 4224.0 2 3
1480 C 2 1003.0 3742.0 2 3
1481 A 2 2454.0 2180.0 2 3
1482 F 2 1882.0 8784.0 4 3
1483 J 2 1366.0 6691.0 3 3
1484 E 4 877.0 4224.0 2 3
1485 G 2 918.0 4232.0 4 3
1486 H 3 884.0 4217.0 2 3
1487 H 3 2875.0 10500.0 4 3
1488 I 2 1928.0 8710.0 4 3
1489 E 3 828.0 4210.0 2 3
1490 J 2 746.0 3719.0 2 3
1491 H 3 1154.0 4210.0 2 3
1492 G 3 751.0 2876.0 1 3
1493 H 3 1415.0 7087.0 3 3
1494 A 2 2466.0 2306.0 2 3
1495 H 3 2078.0 7072.0 3 3
1496 J 2 2419.0 2389.0 2 3
1497 I 2 2012.0 8564.0 4 3
1498 D 3 114.0 2142.0 2 3
1499 I 2 718.0 3712.0 2 3
1500 A 5 1156.0 4200.0 2 3
1501 H 5 2277.0 10461.0 4 3
1502 C 2 1928.0 6532.0 3 3
1503 G 2 1868.0 6511.0 3 3
1504 A 5 3284.0 10448.0 4 3
1505 H 2 1322.0 2848.0 3 3
1506 D 5 1295.0 6759.0 3 3
1507 J 2 1056.0 3705.0 2 3
1508 A 5 1590.0 7053.0 3 3
1509 F 2 957.0 3705.0 2 3
1510 G 2 2072.0 2036.0 2 3
1511 E 4 1272.0 4198.0 2 3
1512 D 0 746.0 3810.0 2 3
1513 F 2 812.0 3691.0 2 3
1514 D 5 334.0 6462.0 3 3
1515 F 5 404.0 4061.0 3 3
1516 J 2 2017.0 2311.0 2 3
1517 A 2 2180.0 8154.0 4 3
1518 C 2 474.0 2626.0 2 3
1519 I 2 2289.0 7961.0 4 3
1520 D 0 758.0 2285.0 2 3
1521 E 4 817.0 4169.0 2 3
1522 E 2 1113.0 3636.0 2 3
1523 I 4 1044.0 4168.0 2 3
1524 G 2 1000.0 3632.0 2 3
1525 H 2 1521.0 3447.0 3 3
1526 H 0 2187.0 3640.0 3 3
1527 A 2 703.0 2676.0 1 3
1528 B 2 796.0 2502.0 3 3
1529 E 2 944.0 3631.0 2 3
1530 D 5 502.0 3511.0 2 2
1531 B 5 1331.0 4163.0 2 2
1532 B 2 833.0 2668.0 2 2
1533 H 2 2339.0 1778.0 1 2
1534 A 3 1161.0 4162.0 2 2
1535 I 2 1126.0 2337.0 3 2
1536 D 5 954.0 2212.0 2 2
1537 G 2 1681.0 3517.0 4 2
1538 J 2 2168.0 1827.0 1 2
1539 F 5 870.0 2160.0 2 2
1540 D 0 595.0 2967.0 2 2
1541 A 3 1012.0 4157.0 2 2
1542 C 5 1980.0 7031.0 3 2
1543 H 2 2076.0 6383.0 3 2
1544 B 2 929.0 3174.0 2 2
1545 B 2 943.0 2663.0 1 2
1546 H 2 2326.0 2084.0 2 2
1547 H 2 1001.0 3628.0 2 2
1548 I 2 898.0 3606.0 2 2
1549 B 2 1620.0 6315.0 3 2
1550 D 2 2271.0 2328.0 4 2
1551 D 2 1010.0 3584.0 2 2
1552 I 2 2307.0 2264.0 2 2
1553 B 5 977.0 4156.0 2 2
1554 D 4 726.0 2869.0 1 2
1555 I 2 2103.0 4183.0 4 2
1556 A 2 1726.0 6256.0 3 2
1557 A 0 2414.0 10259.0 4 2
1558 H 2 2495.0 2180.0 2 2
1559 C 2 846.0 3565.0 2 2
1560 A 0 1099.0 4149.0 2 2
1561 A 4 1022.0 4141.0 2 2
1562 J 0 713.0 3960.0 2 2
1563 F 0 2578.0 10258.0 4 2
1564 G 2 2281.0 2308.0 2 2
1565 F 0 1888.0 7023.0 3 2
1566 H 2 2902.0 7802.0 4 2
1567 C 2 1169.0 3560.0 2 2
1568 A 2 2386.0 2470.0 2 2
1569 G 2 816.0 2316.0 2 2
1570 E 0 1136.0 4133.0 2 2
1571 C 2 1201.0 3536.0 2 2
1572 I 2 428.0 2694.0 2 2
1573 H 2 774.0 3562.0 4 2
1574 C 2 2139.0 2380.0 2 2
1575 D 2 2932.0 7470.0 4 2
1576 I 4 1701.0 7005.0 3 2
1577 H 0 620.0 2535.0 2 2
1578 I 5 1065.0 4116.0 2 2
1579 F 2 512.0 2429.0 1 2
1580 E 5 2203.0 6958.0 3 2
1581 B 5 1203.0 4115.0 2 2
1582 J 2 2482.0 2143.0 2 2
1583 A 2 2417.0 2105.0 2 2
1584 D 2 938.0 3489.0 2 2
1585 D 2 589.0 2901.0 2 2
1586 H 2 1934.0 6162.0 3 2
1587 C 2 2742.0 7206.0 4 2
1588 A 5 1653.0 6933.0 3 2
1589 B 2 2058.0 2055.0 2 2
1590 F 2 2223.0 3628.0 3 2
1591 C 0 1389.0 4113.0 2 2
1592 E 0 1054.0 4081.0 2 2
1593 D 0 1756.0 6931.0 3 2
1594 H 5 2758.0 10230.0 4 2
1595 E 2 1788.0 6104.0 3 2
1596 I 5 1007.0 4059.0 2 2
1597 J 5 864.0 2865.0 1 2
1598 C 2 2346.0 2180.0 2 2
1599 I 0 852.0 2855.0 1 2
1600 A 2 2412.0 2215.0 2 2
1601 J 4 1017.0 4052.0 2 2
1602 H 4 3224.0 10167.0 4 2
1603 C 2 2033.0 2221.0 1 2
1604 E 0 1009.0 4628.0 3 2
1605 B 4 1030.0 4051.0 2 2
1606 J 2 1124.0 3468.0 2 2
1607 C 2 745.0 3466.0 2 2
1608 A 2 902.0 2619.0 2 2
1609 F 2 1170.0 3460.0 2 2
1610 A 2 1055.0 3460.0 2 2
1611 D 2 2701.0 7125.0 4 2
1612 J 4 1783.0 6929.0 3 2
1613 H 4 1255.0 4042.0 2 2
1614 I 2 2340.0 2137.0 1 2
1615 G 5 796.0 2705.0 2 2
1616 B 2 1434.0 5969.0 3 2
1617 D 2 1530.0 2883.0 4 2
1618 C 0 1190.0 4033.0 2 2
1619 E 2 1993.0 5959.0 3 2
1620 C 2 2413.0 1840.0 2 2
1621 F 2 1574.0 4665.0 4 2
1622 F 3 1937.0 6921.0 3 2
1623 J 2 1260.0 6194.0 4 2
1624 D 2 1718.0 5945.0 3 2
1625 B 3 3086.0 9728.0 4 2
1626 A 2 994.0 3438.0 2 2
1627 B 2 695.0 2411.0 1 2
1628 J 2 893.0 3430.0 2 2
1629 E 2 2150.0 2050.0 1 2
1630 G 2 2978.0 7075.0 4 2
1631 J 3 1300.0 4022.0 2 2
1632 C 3 988.0 4021.0 2 2
1633 A 3 1080.0 2237.0 2 2
1634 C 2 663.0 2382.0 1 2
1635 B 0 1003.0 2323.0 2 2
1636 H 2 2318.0 2306.0 2 2
1637 A 2 1158.0 3257.0 3 2
1638 B 2 725.0 3429.0 2 2
1639 J 2 588.0 2384.0 2 2
1640 F 2 2515.0 1840.0 2 2
1641 F 2 1040.0 3394.0 2 2
1642 A 2 1058.0 3393.0 2 2
1643 B 2 976.0 3380.0 2 2
1644 E 2 1324.0 5918.0 3 2
1645 G 2 2502.0 2292.0 2 2
1646 B 2 945.0 3341.0 2 2
1647 H 2 2049.0 5627.0 3 2
1648 J 3 851.0 4016.0 2 2
1649 C 2 907.0 5048.0 3 2
1650 B 2 2153.0 1929.0 1 2
1651 E 3 838.0 2702.0 1 2
1652 J 0 1943.0 6850.0 3 2
1653 H 2 2584.0 2161.0 2 2
1654 J 0 1028.0 3996.0 2 2
1655 I 2 2220.0 1907.0 1 2
1656 D 2 1163.0 3188.0 2 2
1657 H 2 2134.0 1760.0 1 2
1658 I 2 2368.0 2037.0 1 2
1659 F 5 1047.0 3978.0 2 2
1660 D 2 1540.0 5841.0 3 2
1661 G 2 2308.0 2007.0 1 2
1662 J 2 2065.0 5824.0 3 2
1663 F 2 982.0 3331.0 2 2
1664 B 5 886.0 3977.0 2 2
1665 H 0 890.0 3799.0 2 2
1666 D 2 2289.0 2180.0 2 2
1667 B 4 1893.0 6836.0 3 2
1668 E 4 607.0 3790.0 2 2
1669 H 4 763.0 2811.0 1 2
1670 B 2 710.0 3300.0 2 2
1671 H 4 930.0 2280.0 1 2
1672 B 2 1824.0 5804.0 3 2
1673 E 5 1498.0 8838.0 4 2
1674 H 2 2559.0 2151.0 2 2
1675 G 2 2166.0 5281.0 4 2
1676 J 2 1859.0 5643.0 3 2
1677 D 5 1753.0 6823.0 3 2
1678 B 5 2060.0 6767.0 3 2
1679 F 4 1985.0 6719.0 3 2
1680 A 0 2440.0 3877.0 3 2
1681 B 2 1311.0 5517.0 3 2
1682 E 2 1674.0 5505.0 3 2
1683 C 4 951.0 3957.0 2 2
1684 A 0 2036.0 3775.0 3 2
1685 E 2 1044.0 5263.0 3 2
1686 A 2 846.0 3196.0 2 2
1687 I 2 883.0 3240.0 2 2
1688 I 4 837.0 2796.0 1 2
1689 B 2 1691.0 5485.0 3 2
1690 D 2 750.0 3215.0 2 2
1691 H 2 978.0 3210.0 2 2
1692 G 2 2575.0 2143.0 2 2
1693 A 0 1226.0 3954.0 2 2
1694 D 2 354.0 3137.0 2 2
1695 H 0 1858.0 6529.0 4 2
1696 J 2 2562.0 2434.0 2 2
1697 J 2 2169.0 2290.0 2 2
1698 F 2 702.0 3045.0 2 2
1699 I 0 1138.0 3951.0 2 2
1700 A 0 838.0 3949.0 2 2
1701 E 2 2270.0 7055.0 4 2
1702 I 5 998.0 2541.0 2 2
1703 J 0 1305.0 3941.0 2 2
1704 F 2 1005.0 3163.0 2 2
1705 B 3 837.0 2773.0 1 2
1706 I 2 2264.0 2180.0 2 2
1707 A 2 835.0 2402.0 2 2
1708 G 2 752.0 4963.0 4 2
1709 E 3 682.0 2264.0 2 2
1710 J 3 991.0 3935.0 2 2
1711 A 2 704.0 2492.0 2 2
1712 A 3 1243.0 3915.0 2 2
1713 E 2 2834.0 7040.0 4 2
1714 E 2 2567.0 2409.0 2 2
1715 B 3 3001.0 9624.0 4 2
1716 J 3 878.0 2719.0 1 2
1717 E 2 2263.0 2164.0 2 2
1718 D 2 2082.0 1840.0 1 2
1719 I 2 967.0 2457.0 2 2
1720 G 2 2621.0 2132.0 2 2
1721 I 2 1860.0 7013.0 4 2
1722 B 3 1023.0 3910.0 2 2
1723 F 2 1334.0 5331.0 3 2
1724 G 5 1054.0 3909.0 2 2
1725 G 5 1179.0 3907.0 2 2
1726 A 5 2545.0 9616.0 4 2
1727 F 2 2366.0 2181.0 1 2
1728 J 2 2308.0 2154.0 1 2
1729 J 2 2519.0 2321.0 2 2
1730 G 2 1620.0 4684.0 3 2
1731 J 5 907.0 3906.0 2 2
1732 B 2 2351.0 2306.0 2 2
1733 B 2 657.0 2873.0 2 2
1734 G 2 2246.0 2427.0 2 2
1735 G 2 1019.0 3143.0 2 2
1736 G 2 2339.0 2348.0 2 2
1737 E 2 2695.0 6994.0 4 2
1738 D 5 1511.0 6699.0 3 2
1739 C 5 1305.0 3899.0 2 2
1740 B 5 195.0 2962.0 2 2
1741 F 4 804.0 2718.0 1 2
1742 B 2 1060.0 3138.0 2 2
1743 D 0 596.0 2472.0 2 2
1744 F 2 997.0 3113.0 2 2
1745 D 0 944.0 3893.0 2 2
1746 E 2 980.0 3106.0 2 2
1747 C 2 2380.0 2316.0 2 2
1748 G 0 1689.0 4743.0 4 2
1749 I 4 1222.0 3892.0 2 2
1750 G 2 2366.0 1840.0 2 2
1751 E 5 2633.0 9613.0 4 2
1752 F 2 1035.0 3096.0 2 2
1753 G 5 929.0 3891.0 2 2
1754 G 5 684.0 2916.0 2 2
1755 H 0 1072.0 3890.0 2 2
1756 G 5 695.0 2384.0 2 2
1757 A 2 1755.0 3854.0 3 2
1758 I 2 653.0 2942.0 2 2
1759 D 0 737.0 2702.0 1 2
1760 F 2 1256.0 4904.0 3 2
1761 B 2 2222.0 2282.0 2 2
1762 J 2 794.0 3039.0 2 2
1763 B 2 1017.0 3025.0 2 2
1764 J 0 975.0 3877.0 2 2
1765 C 2 935.0 3023.0 2 2
1766 H 2 656.0 2888.0 2 2
1767 H 2 1481.0 5107.0 3 2
1768 G 2 2027.0 5227.0 4 2
1769 E 5 349.0 2735.0 2 2
1770 C 0 2505.0 9612.0 4 2
1771 I 0 936.0 3858.0 2 2
1772 H 0 834.0 2659.0 2 2
1773 I 5 2168.0 6690.0 3 2
1774 E 2 1996.0 1840.0 1 2
1775 I 2 1909.0 3010.0 2 1
1776 H 2 1564.0 2992.0 2 1
1777 D 2 2032.0 5078.0 3 1
1778 G 2 1527.0 3572.0 3 1
1779 A 2 3267.0 6980.0 4 1
1780 D 2 1465.0 2990.0 2 1
1781 B 2 1278.0 1840.0 2 1
1782 A 2 1917.0 2987.0 2 1
1783 I 2 879.0 1840.0 1 1
1784 C 1 2111.0 3846.0 2 1
1785 H 5 752.0 2175.0 2 1
1786 F 2 1463.0 1840.0 2 1
1787 F 2 3629.0 6923.0 4 1
1788 B 1 3009.0 9493.0 4 1
1789 H 2 1935.0 2985.0 2 1
1790 J 1 2536.0 6689.0 3 1
1791 J 1 1982.0 3837.0 2 1
1792 H 5 2885.0 6684.0 3 1
1793 C 2 1847.0 2974.0 2 1
1794 D 2 1544.0 1840.0 2 1
1795 J 5 3251.0 9481.0 4 1
1796 I 2 1491.0 2840.0 2 1
1797 A 2 1874.0 3586.0 3 1
1798 D 2 1297.0 1760.0 2 1
1799 B 2 1907.0 2969.0 2 1
1800 A 2 1821.0 2952.0 2 1
1801 B 2 3230.0 6053.0 4 1
1802 J 2 2662.0 5685.0 4 1
1803 I 2 1460.0 2941.0 2 1
1804 B 2 1606.0 2499.0 3 1
1805 C 2 1397.0 2556.0 2 1
1806 H 5 1780.0 1910.0 3 1
1807 G 2 3158.0 9442.0 4 1
1808 J 2 1674.0 3833.0 2 1
1809 J 2 1535.0 3663.0 2 1
1810 A 2 2393.0 6650.0 3 1
1811 F 4 1910.0 3818.0 2 1
1812 F 2 3489.0 5205.0 4 1
1813 A 2 1530.0 3652.0 2 1
1814 H 2 1767.0 2940.0 2 1
1815 B 2 1648.0 2936.0 2 1
1816 I 2 2899.0 6620.0 3 1
1817 D 2 1445.0 2930.0 2 1
1818 H 2 2232.0 5066.0 3 1
1819 H 2 980.0 1680.0 1 1
1820 F 2 1366.0 1840.0 2 1
1821 H 2 3040.0 9431.0 4 1
1822 A 4 1638.0 3814.0 2 1
1823 G 4 3616.0 9198.0 4 1
1824 J 2 2769.0 5008.0 3 1
1825 H 2 1150.0 2785.0 2 1
1826 D 2 1627.0 2912.0 2 1
1827 J 2 2651.0 4994.0 3 1
1828 H 2 2601.0 6593.0 3 1
1829 D 2 1620.0 2919.0 2 1
1830 I 2 1141.0 1840.0 1 1
1831 E 2 1095.0 1840.0 2 1
1832 H 2 3698.0 6868.0 4 1
1833 G 2 1144.0 1840.0 2 1
1834 B 2 1766.0 2913.0 2 1
1835 G 2 1180.0 2679.0 2 1
1836 D 2 2624.0 4982.0 3 1
1837 I 2 3471.0 6903.0 4 1
1838 A 2 1869.0 2910.0 2 1
1839 I 2 3245.0 3998.0 4 1
1840 H 2 2070.0 4957.0 3 1
1841 D 2 1780.0 3813.0 2 1
1842 A 5 1131.0 1840.0 1 1
1843 F 2 1431.0 2005.0 2 1
1844 B 2 3450.0 3717.0 4 1
1845 D 2 1870.0 3812.0 2 1
1846 H 2 2291.0 4937.0 3 1
1847 A 2 1691.0 2886.0 2 1
1848 A 2 1260.0 2152.0 2 1
1849 F 2 2039.0 1840.0 3 1
1850 D 2 2783.0 6831.0 4 1
1851 F 2 3041.0 9135.0 4 1
1852 H 2 3765.0 6736.0 4 1
1853 H 2 3171.0 9086.0 4 1
1854 A 2 1807.0 2884.0 2 1
1855 G 2 1957.0 3809.0 2 1
1856 D 2 1714.0 2880.0 2 1
1857 I 2 1860.0 3809.0 2 1
1858 A 5 3263.0 6359.0 4 1
1859 J 2 1699.0 2817.0 2 1
1860 D 2 1852.0 3808.0 2 1
1861 B 2 1255.0 2204.0 2 1
1862 D 2 2859.0 6430.0 4 1
1863 C 2 1482.0 2492.0 2 1
1864 F 2 1675.0 2584.0 1 1
1865 G 2 2326.0 4871.0 3 1
1866 B 0 1927.0 3587.0 4 1
1867 H 2 1294.0 1840.0 2 1
1868 D 2 1145.0 2169.0 2 1
1869 G 5 1903.0 3807.0 2 1
1870 I 2 2968.0 6375.0 4 1
1871 D 5 1905.0 3804.0 2 1
1872 F 2 3012.0 6367.0 4 1
1873 D 5 1420.0 2876.0 3 1
1874 A 5 2223.0 6567.0 3 1
1875 G 5 3239.0 9010.0 4 1
1876 H 5 3912.0 8964.0 4 1
1877 G 2 1996.0 4862.0 3 1
1878 G 2 1349.0 2138.0 1 1
1879 D 2 1438.0 2790.0 2 1
1880 H 2 1523.0 1840.0 2 1
1881 J 5 1571.0 3802.0 2 1
1882 E 5 1338.0 3633.0 2 1
1883 B 2 1390.0 2789.0 2 1
1884 D 3 1804.0 3793.0 2 1
1885 G 0 1898.0 3026.0 4 1
1886 A 2 2729.0 6327.0 4 1
1887 J 2 2371.0 4859.0 3 1
1888 F 3 1603.0 3783.0 2 1
1889 A 3 1913.0 3781.0 2 1
1890 A 2 1830.0 2788.0 2 1
1891 J 2 1660.0 2587.0 3 1
1892 I 3 1176.0 2556.0 1 1
1893 I 3 2973.0 8485.0 4 1
1894 B 2 1656.0 2661.0 2 1
1895 E 2 1745.0 2776.0 2 1
1896 A 2 1360.0 2744.0 2 1
1897 E 2 1312.0 2208.0 2 1
1898 I 2 3478.0 6320.0 4 1
1899 A 2 1055.0 2053.0 2 1
1900 D 2 2553.0 4733.0 3 1
1901 B 2 1394.0 2733.0 2 1
1902 J 2 3028.0 6266.0 4 1
1903 A 3 1953.0 3781.0 2 1
1904 H 2 2308.0 4811.0 4 1
1905 H 2 1330.0 2526.0 2 1
1906 F 2 1284.0 1840.0 2 1
1907 F 2 1412.0 2628.0 1 1
1908 C 2 1351.0 1840.0 2 1
1909 C 2 1239.0 2133.0 1 1
1910 G 4 1760.0 3778.0 2 1
1911 E 2 1232.0 1840.0 2 1
1912 D 4 2583.0 6554.0 3 1
1913 G 2 2428.0 4697.0 3 1
1914 F 4 1799.0 3771.0 2 1
1915 E 2 2449.0 4641.0 3 1
1916 C 2 1744.0 2723.0 2 1
1917 G 4 2687.0 6530.0 3 1
1918 I 2 1676.0 2723.0 2 1
1919 E 2 1071.0 1760.0 1 1
1920 J 2 2598.0 4469.0 3 1
1921 J 2 1423.0 1840.0 2 1
1922 E 5 1912.0 3768.0 2 1
1923 J 5 2501.0 6507.0 3 1
1924 B 2 989.0 1840.0 2 1
1925 G 0 2058.0 2485.0 3 1
1926 I 2 1431.0 2709.0 2 1
1927 G 3 1890.0 3759.0 2 1
1928 E 2 911.0 1840.0 1 1
1929 A 3 1701.0 3757.0 2 1
1930 B 2 966.0 2413.0 2 1
1931 E 2 1370.0 2698.0 2 1
1932 J 2 1102.0 1840.0 1 1
1933 B 3 3412.0 8827.0 4 1
1934 E 3 2465.0 6478.0 3 1
1935 D 2 1433.0 2668.0 2 1
1936 J 2 1364.0 2649.0 2 1
1937 J 3 1757.0 3752.0 2 1
1938 F 3 2329.0 6184.0 3 1
1939 J 2 1503.0 2521.0 2 1
1940 F 3 1884.0 3752.0 2 1
1941 A 2 1616.0 2494.0 2 1
1942 D 5 1726.0 3733.0 2 1
1943 A 5 1877.0 3719.0 2 1
1944 H 4 1763.0 3715.0 2 1
1945 H 4 1887.0 3713.0 2 1
1946 E 3 2794.0 6465.0 3 1
1947 B 3 1673.0 3713.0 2 1
1948 G 5 921.0 1840.0 2 1
1949 J 3 1509.0 3711.0 2 1
1950 F 2 1460.0 1840.0 2 1
1951 F 5 1024.0 2429.0 2 1
1952 C 2 1710.0 2599.0 2 1
1953 H 2 1342.0 2592.0 2 1
1954 J 2 1403.0 2548.0 2 1
1955 H 2 1191.0 2034.0 1 1
1956 C 2 2295.0 4447.0 3 1
1957 H 2 1418.0 2544.0 2 1
1958 G 3 2381.0 6447.0 3 1
1959 B 2 1527.0 2540.0 2 1
1960 J 5 1307.0 1840.0 1 1
1961 C 2 1445.0 2402.0 2 1
1962 G 5 1605.0 3709.0 2 1
1963 C 4 3472.0 8759.0 4 1
1964 B 2 1508.0 2511.0 2 1
1965 B 4 1682.0 3545.0 2 1
1966 G 4 2978.0 8719.0 4 1
1967 J 4 3186.0 8718.0 4 1
1968 C 2 1323.0 2509.0 2 1
1969 H 2 1379.0 1840.0 2 1
1970 C 2 1253.0 1840.0 1 1
1971 D 4 2438.0 6417.0 3 1
1972 F 4 2687.0 6416.0 3 1
1973 I 2 1436.0 1840.0 2 1
1974 G 4 1697.0 3706.0 2 1
1975 D 5 939.0 1950.0 2 1
1976 D 0 1692.0 3693.0 2 1
1977 B 0 2148.0 6404.0 3 1
1978 J 2 1125.0 2744.0 3 1
1979 J 2 2422.0 4389.0 3 1
1980 I 2 947.0 1760.0 1 1
1981 B 2 1158.0 1840.0 2 1
1982 C 5 1541.0 3692.0 2 1
1983 E 2 2253.0 4367.0 3 1
1984 B 2 1606.0 2509.0 2 1
1985 A 5 3779.0 8700.0 4 1
1986 I 2 1456.0 2505.0 2 1
1987 F 2 1468.0 1680.0 2 1
1988 E 5 1428.0 3997.0 3 1
1989 H 2 1074.0 1840.0 2 1
1990 C 5 2027.0 3691.0 2 1
1991 E 0 1348.0 3542.0 3 1
1992 F 2 1585.0 2505.0 2 1
1993 F 5 1534.0 3529.0 2 1
1994 C 0 3183.0 8661.0 4 1
1995 J 2 1791.0 2485.0 2 1
1996 J 0 3472.0 8641.0 4 1
1997 I 0 1613.0 3687.0 2 1
1998 D 3 750.0 4581.0 3 3
1999 E 3 2053.0 2221.0 2 3
2000 B 3 699.0 2623.0 1 3
2001 I 3 1127.0 3260.0 3 3
2002 A 3 2414.0 2370.0 2 3
2003 A 3 1249.0 6116.0 3 3
2004 E 5 1953.0 8551.0 4 3
2005 H 4 306.0 2214.0 1 3
2006 G 5 709.0 3521.0 2 3
2007 J 3 370.0 2786.0 2 3
2008 E 5 984.0 3673.0 2 3
2009 A 3 816.0 2501.0 2 3
2010 A 3 910.0 3660.0 2 3
2011 C 3 711.0 2584.0 1 3
2012 D 3 365.0 3410.0 2 3
2013 B 0 360.0 3148.0 2 3
2014 D 3 1343.0 3167.0 3 3
2015 I 3 2057.0 2155.0 2 3
2016 J 3 1940.0 2007.0 2 3
2017 E 5 1006.0 3669.0 2 3
2018 A 5 931.0 3666.0 2 3
2019 F 4 1021.0 3657.0 2 3
2020 H 3 1880.0 8372.0 4 3
2021 J 3 371.0 2928.0 2 3
2022 G 2 500.0 2493.0 2 3
2023 B 3 1199.0 6342.0 3 3
2024 B 4 960.0 3647.0 2 3
2025 C 3 2302.0 2164.0 2 3
2026 J 3 663.0 3639.0 2 3
2027 B 3 507.0 2613.0 2 3
2028 G 3 2480.0 1760.0 2 3
2029 C 3 1482.0 5729.0 4 3
2030 J 3 378.0 2904.0 2 3
2031 I 3 2152.0 2381.0 2 3
2032 D 3 935.0 2582.0 2 3
2033 I 5 2185.0 8526.0 4 3
2034 A 3 919.0 3634.0 2 3
2035 G 3 1086.0 5860.0 3 3
2036 G 5 1309.0 6402.0 3 3
2037 H 4 1143.0 3646.0 2 3
2038 F 0 850.0 3636.0 2 3
2039 G 3 726.0 3347.0 2 3
2040 D 0 1139.0 3622.0 2 3
2041 E 3 1992.0 1840.0 1 3
2042 E 0 955.0 3621.0 2 3
2043 D 5 437.0 2493.0 1 3
2044 F 3 621.0 2465.0 1 3
2045 C 3 257.0 3579.0 2 3
2046 C 3 1922.0 6304.0 3 3
2047 B 3 2200.0 2255.0 2 3
2048 I 5 707.0 3620.0 2 3
2049 A 5 915.0 3619.0 2 3
2050 G 0 720.0 3610.0 2 3
2051 F 3 636.0 3452.0 2 3
2052 H 3 2947.0 8353.0 4 3
2053 I 3 2115.0 4653.0 4 3
2054 H 3 2233.0 2164.0 2 3
2055 D 3 634.0 3593.0 2 3
2056 E 5 1943.0 8465.0 4 3
2057 B 3 1509.0 1814.0 2 3
2058 H 3 809.0 3588.0 2 3
2059 G 3 623.0 3571.0 2 3
2060 B 3 612.0 3904.0 3 3
2061 D 3 412.0 3001.0 2 3
2062 A 3 1426.0 6302.0 3 3
